Histoire, Qui était le chef des Huns surnommé le Fléau de Dieu ?, Attila, Gengis Khan, Alaric, Clovis;
Histoire, Quel roi des Francs s'est fait baptiser à Reims ?, Clovis, Charlemagne, Dagobert, Pépin le Bref;
Histoire, En quelle année Charlemagne a-t-il été sacré empereur ?, 800, 732, 843, 987;
Histoire, Qui a remporté la bataille de Hastings en 1066 ?, Guillaume le Conquérant, Harold II, Richard Coeur de Lion, Jean sans Terre;
Histoire, Quel roi d'Angleterre a signé la Magna Carta ?, Jean sans Terre, Richard Ier, Henri II, Edouard Ier;
Histoire, Quel roi de France a participé à la 7ème et 8ème croisade ?, Saint Louis, Philippe Auguste, Louis VII, François Ier;
Histoire, Qui a libéré Orléans en 1429 ?, Jeanne d'Arc, Bertrand du Guesclin, Charles VII, Gilles de Rais;
Histoire, Qui a inventé l'imprimerie vers 1450 ?, Gutenberg, Léonard de Vinci, Erasme, Copernic;
Histoire, Quel navigateur a atteint les Indes en contournant l'Afrique ?, Vasco de Gama, Christophe Colomb, Magellan, Jacques Cartier;
Histoire, Qui a dirigé la réforme protestante en Allemagne ?, Martin Luther, Jean Calvin, Henri VIII, Erasme;
Histoire, Qui a dirigé la réforme protestante à Genève ?, Jean Calvin, Martin Luther, Zwingli, John Knox;
Histoire, Quel roi d'Angleterre a rompu avec Rome ?, Henri VIII, Edouard VI, Richard III, Jacques Ier;
Histoire, Qui était la Reine Vierge d'Angleterre ?, Elisabeth I, Marie I, Victoria, Anne;
Histoire, Quel roi de France a été surnommé le Père des Lettres ?, François Ier, Louis XII, Henri IV, Louis XIV;
Histoire, Qui a remporté la bataille de Marignan en 1515 ?, François Ier, Charles Quint, Henri II, Bayard;
Histoire, Quel astronome a été condamné pour son héliocentrisme ?, Galilée, Copernic, Kepler, Newton;
Histoire, Qui était le ministre de Louis XIII ?, Richelieu, Mazarin, Colbert, Louvois;
Histoire, Qui était le ministre de Louis XIV ?, Colbert, Richelieu, Sully, Turgot;
Histoire, Quel roi a dit L'Etat c'est moi ?, Louis XIV, Louis XV, Louis XVI, Henri IV;
Histoire, Quel président américain a rédigé la Déclaration d'Indépendance ?, Thomas Jefferson, George Washington, John Adams, Benjamin Franklin;
Histoire, Qui était le roi de France pendant la Révolution ?, Louis XVI, Louis XV, Louis XVIII, Charles X;
Histoire, Qui était l'épouse de Louis XVI ?, Marie-Antoinette, Joséphine, Marie-Louise, Eugénie;
Histoire, Qui a pris le pouvoir par le coup d'Etat du 18 Brumaire ?, Napoléon Bonaparte, Robespierre, Barras, Talleyrand;
Histoire, En quelle année a eu lieu la bataille d'Austerlitz ?, 1805, 1800, 1812, 1815;
Histoire, Où Napoléon a-t-il été exilé en dernier ?, Sainte-Hélène, Elbe, Corse, Malte;
Histoire, Qui a remporté la bataille de Waterloo ?, Wellington, Napoléon, Blücher, Nelson;
Histoire, Qui était le chancelier de l'unification allemande ?, Bismarck, Guillaume II, Metternich, Adenauer;
Histoire, Qui était le président américain pendant la guerre de 1914 ?, Woodrow Wilson, Theodore Roosevelt, Franklin Roosevelt, Taft;
Histoire, Quel archiduc a été assassiné à Sarajevo en 1914 ?, François-Ferdinand, Charles Ier, Rodolphe, François-Joseph;
Histoire, Quel traité a mis fin à la Première Guerre mondiale ?, Versailles, Trianon, Sèvres, Saint-Germain;
Histoire, Qui a pris le pouvoir en Russie en 1917 ?, Lénine, Staline, Trotski, Nicolas II;
Histoire, Qui était le chef de l'Italie fasciste ?, Mussolini, Hitler, Franco, Salazar;
Histoire, Qui était le chef de l'Espagne franquiste ?, Franco, Mussolini, Salazar, Pétain;
Histoire, Quel pays a été envahi le 1er septembre 1939 ?, La Pologne, La France, La Belgique, L'URSS;
Histoire, Qui a lancé l'appel du 18 juin 1940 ?, De Gaulle, Pétain, Churchill, Roosevelt;
Histoire, Qui était le Premier ministre britannique pendant la guerre ?, Churchill, Chamberlain, Attlee, Eden;
Histoire, Quelle ville a subi la première bombe atomique ?, Hiroshima, Nagasaki, Tokyo, Kyoto;
Histoire, Qui a dirigé la lutte pour l'indépendance de l'Inde ?, Gandhi, Nehru, Jinnah, Bose;
Histoire, Quel mur a été construit en 1961 ?, Le Mur de Berlin, Le Mur d'Hadrien, La Muraille de Chine, La Ligne Maginot;
Histoire, Quel président a été assassiné à Dallas en 1963 ?, Kennedy, Lincoln, McKinley, Garfield;
Histoire, Qui a été le premier président noir d'Afrique du Sud ?, Nelson Mandela, Desmond Tutu, Thabo Mbeki, Jacob Zuma;
Histoire, Quel pays a été dirigé par Fidel Castro ?, Cuba, Le Mexique, Le Nicaragua, Le Venezuela;
Histoire, Qui a succédé à Lénine à la tête de l'URSS ?, Staline, Khrouchtchev, Brejnev, Gorbatchev;
Histoire, Qui a lancé la Perestroïka en URSS ?, Gorbatchev, Eltsine, Poutine, Andropov;
Sciences, Quel est le symbole chimique de l'argent ?, Ag, Ar, Al, Au;
Sciences, Quel est le symbole chimique du cuivre ?, Cu, Co, Cr, Ca;
Sciences, Quel est le symbole chimique du fer ?, Fe, F, Fr, Ir;
Sciences, Quel est le symbole chimique du mercure ?, Hg, Me, Mg, Mn;
Sciences, Quel est le symbole chimique du plomb ?, Pb, Pl, Po, Pd;
Sciences, Quel est le symbole chimique de l'étain ?, Sn, Et, Es, En;
Sciences, Quel est le symbole chimique du potassium ?, K, P, Po, Pt;
Sciences, Quel est le symbole chimique de l'azote ?, N, Az, Ni, Ne;
Sciences, Quel est le symbole chimique du soufre ?, S, So, Su, Se;
Sciences, Quel est le symbole chimique du phosphore ?, P, Ph, Po, Ps;
Sciences, Quel est le symbole chimique de l'hélium ?, He, H, Hi, Ho;
Sciences, Quel est le symbole chimique du néon ?, Ne, N, Ni, No;
Sciences, Quel est le symbole chimique du magnésium ?, Mg, Ma, Mn, Mo;
Sciences, Quel est le symbole chimique du calcium ?, Ca, C, Cl, Cr;
Sciences, Quel est le symbole chimique du chlore ?, Cl, Ch, Cr, Co;
Sciences, Quel est le symbole chimique de l'aluminium ?, Al, Am, Ar, As;
Sciences, Quel est le symbole chimique du zinc ?, Zn, Zi, Z, Sn;
Sciences, Quel est le symbole chimique de l'uranium ?, U, Ur, Un, Up;
Sciences, Quel est le symbole chimique de l'iode ?, I, Id, Io, In;
Sciences, Quel est le symbole chimique du baryum ?, Ba, Br, Be, Bi;
Sciences, Quelle est l'unité de mesure de la résistance ?, L'Ohm, Le Volt, L'Ampère, Le Watt;
Sciences, Quelle est l'unité de mesure de la fréquence ?, Le Hertz, Le Joule, Le Newton, Le Pascal;
Sciences, Quelle est l'unité de mesure de la force ?, Le Newton, Le Watt, Le Joule, Le Volt;
Sciences, Quelle est l'unité de mesure de l'énergie ?, Le Joule, Le Watt, Le Newton, Le Volt;
Sciences, Quelle est l'unité de mesure de la pression ?, Le Pascal, Le Joule, Le Watt, Le Newton;
Sciences, Quelle est l'unité de mesure de la puissance ?, Le Watt, Le Joule, Le Newton, Le Pascal;
Sciences, Quelle est l'unité de mesure de la capacité électrique ?, Le Farad, Le Henry, Le Tesla, Le Weber;
Sciences, Quelle est l'unité de mesure de l'induction magnétique ?, Le Tesla, Le Gauss, Le Weber, Le Henry;
Sciences, Quelle est l'unité de mesure de la radioactivité ?, Le Becquerel, Le Curie, Le Sievert, Le Gray;
Sciences, Quelle est l'unité de mesure de la dose absorbée ?, Le Gray, Le Sievert, Le Becquerel, Le Roentgen;
Sciences, Quelle est l'unité de mesure de l'équivalent de dose ?, Le Sievert, Le Gray, Le Becquerel, Le Rad;
Sciences, Quelle est l'unité de mesure de la quantité de matière ?, La Mole, Le Gramme, Le Litre, Le Kelvin;
Sciences, Quelle est l'unité de mesure de la température thermodynamique ?, Le Kelvin, Le Celsius, Le Fahrenheit, Le Rankine;
Sciences, Quelle est l'unité de mesure de l'intensité lumineuse ?, La Candela, Le Lumen, Le Lux, Le Watt;
Sciences, Quelle est l'unité de mesure du flux lumineux ?, Le Lumen, La Candela, Le Lux, Le Watt;
Sciences, Quelle est l'unité de mesure de l'éclairement lumineux ?, Le Lux, Le Lumen, La Candela, Le Watt;
Sciences, Quel est l'organe qui produit la bile ?, Le foie, Le pancréas, La rate, L'estomac;
Sciences, Où est stockée la bile ?, La vésicule biliaire, Le foie, Le pancréas, L'intestin;
Sciences, Quel est l'os de la cuisse ?, Le fémur, Le tibia, Le péroné, L'humérus;
Sciences, Quel est l'os du bras ?, L'humérus, Le radius, Le cubitus, Le fémur;
Sciences, Quels sont les os de l'avant-bras ?, Le radius et le cubitus, Le tibia et le péroné, Le fémur et la rotule, L'humérus et l'omoplate;
Sciences, Quels sont les os de la jambe ?, Le tibia et le péroné, Le radius et le cubitus, Le fémur et la rotule, L'humérus et l'omoplate;
Sciences, Quel est l'os de l'épaule ?, L'omoplate, La clavicule, L'humérus, Le sternum;
Sciences, Quel est l'os de la poitrine ?, Le sternum, Les côtes, La clavicule, Les vertèbres;
Sciences, Combien de paires de côtes a l'être humain ?, 12, 10, 14, 24;
Sciences, Quel est le nom des cellules nerveuses ?, Les neurones, Les hépatocytes, Les néphrons, Les leucocytes;
Sciences, Quel est le nom des cellules du foie ?, Les hépatocytes, Les neurones, Les néphrons, Les leucocytes;
Sciences, Quel est le nom des cellules du rein ?, Les néphrons, Les neurones, Les hépatocytes, Les leucocytes;
Sciences, Quel est le nom des globules blancs ?, Les leucocytes, Les érythrocytes, Les thrombocytes, Les lymphocytes;
Sciences, Quel est le nom des globules rouges ?, Les érythrocytes, Les leucocytes, Les thrombocytes, Les lymphocytes;
Sciences, Quel est le nom des plaquettes sanguines ?, Les thrombocytes, Les leucocytes, Les érythrocytes, Les lymphocytes;
Sciences, Quelle protéine transporte l'oxygène ?, L'hémoglobine, La myoglobine, L'insuline, Le collagène;
Sciences, Quelle hormone régule le sucre dans le sang ?, L'insuline, Le glucagon, L'adrénaline, La thyroxine;
Sciences, Quelle hormone est produite en cas de stress ?, L'adrénaline, L'insuline, L'oestrogène, La testostérone;
Sciences, Quelle hormone est la principale hormone mâle ?, La testostérone, L'oestrogène, La progestérone, L'insuline;
Sciences, Quelle hormone est la principale hormone femelle ?, L'oestrogène, La testostérone, L'adrénaline, Le cortisol;
Sciences, Quel organe est responsable de l'audition ?, La cochlée, Le tympan, L'étrier, Le vestibule;
Sciences, Quel organe est responsable de l'équilibre ?, Le vestibule, La cochlée, Le tympan, L'iris;
Sciences, Quelle partie de l'oeil donne sa couleur ?, L'iris, La pupille, La rétine, La cornée;
Sciences, Quelle partie de l'oeil capte l'image ?, La rétine, L'iris, La pupille, Le cristallin;
Sciences, Quelle lentille de l'oeil fait la mise au point ?, Le cristallin, La cornée, L'iris, La rétine;
Sciences, Quel gaz est un produit de la respiration ?, Le CO2, L'oxygène, L'azote, L'hydrogène;
Sciences, Quel gaz est nécessaire à la combustion ?, L'oxygène, L'azote, Le CO2, L'hélium;
Sciences, Quel est le constituant principal du soleil ?, L'hydrogène, L'hélium, L'oxygène, Le carbone;
Sciences, Quel est le deuxième constituant du soleil ?, L'hélium, L'hydrogène, L'oxygène, Le carbone;
Sciences, Quelle planète a la plus grande montagne ?, Mars, La Terre, Vénus, Jupiter;
Sciences, Comment s'appelle le plus haut volcan de Mars ?, Olympus Mons, Mauna Kea, Everest, Etna;
Sciences, Quelle planète est la plus petite du système solaire ?, Mercure, Mars, Vénus, Neptune;
Sciences, Quelle planète a été déclassée en planète naine ?, Pluton, Eris, Cérès, Makémaké;
Sciences, Combien de temps met la lumière du soleil pour arriver ?, 8 minutes, 1 minute, 1 heure, 1 seconde;
Sciences, Quelle est la galaxie spirale la plus proche ?, Andromède, La Voie Lactée, Le Sombrero, Messier 51;
Sciences, Qui a formulé la loi de la chute des corps ?, Galilée, Newton, Kepler, Einstein;
Sciences, Qui a formulé les trois lois du mouvement des planètes ?, Kepler, Copernic, Galilée, Newton;
Sciences, Qui a découvert la circulation sanguine ?, William Harvey, Pasteur, Fleming, Jenner;
Sciences, Qui a découvert les rayons X ?, Röntgen, Curie, Becquerel, Hertz;
Sciences, Qui a découvert la radioactivité naturelle ?, Becquerel, Curie, Rutherford, Planck;
Sciences, Qui a découvert le radium et le polonium ?, Marie Curie, Pierre Curie, Irène Curie, Becquerel;
Sciences, Qui a proposé le modèle de l'atome avec des électrons ?, Bohr, Rutherford, Thomson, Dalton;
Sciences, Qui a découvert le neutron ?, Chadwick, Rutherford, Bohr, Fermi;
Sciences, Qui a dirigé le projet Manhattan ?, Oppenheimer, Einstein, Fermi, Feynman;
Sciences, Qui a inventé le premier ordinateur programmable ?, Zuse, Turing, Babbage, Von Neumann;
Sciences, Qui a décrypté la machine Enigma ?, Alan Turing, Bill Gates, Steve Jobs, Ada Lovelace;
Sciences, Qui est considérée comme la première programmeuse ?, Ada Lovelace, Grace Hopper, Margaret Hamilton, Marie Curie;
Sciences, Quel est le langage de programmation le plus ancien toujours utilisé ?, Fortran, COBOL, C, Lisp;
Sciences, Que signifie l'acronyme CPU ?, Central Processing Unit, Computer Personal Unit, Control Panel Unit, Core Power Unit;
Sciences, Que signifie l'acronyme RAM ?, Random Access Memory, Read Access Memory, Real Audio Media, Remote Access Mode;
Sciences, Que signifie l'acronyme HTTP ?, Hypertext Transfer Protocol, High Text Transfer Process, Hyper Tool Transfer Program, Home Text Transfer Page;
Sciences, Qui a inventé le World Wide Web ?, Tim Berners-Lee, Bill Gates, Vint Cerf, Steve Jobs;
Littérature, Qui a écrit Madame Bovary ?, Gustave Flaubert, Emile Zola, Victor Hugo, Guy de Maupassant;
Littérature, Qui a écrit Germinal ?, Emile Zola, Gustave Flaubert, Honoré de Balzac, Stendhal;
Littérature, Qui a écrit Le Père Goriot ?, Honoré de Balzac, Stendhal, Gustave Flaubert, Victor Hugo;
Littérature, Qui a écrit Le Rouge et le Noir ?, Stendhal, Balzac, Flaubert, Maupassant;
Littérature, Qui a écrit Les Fleurs du Mal ?, Charles Baudelaire, Arthur Rimbaud, Paul Verlaine, Victor Hugo;
Littérature, Qui a écrit Une saison en enfer ?, Arthur Rimbaud, Charles Baudelaire, Paul Verlaine, Stéphane Mallarmé;
Littérature, Qui a écrit Poèmes saturniens ?, Paul Verlaine, Arthur Rimbaud, Charles Baudelaire, Victor Hugo;
Littérature, Qui a écrit Le Spleen de Paris ?, Charles Baudelaire, Arthur Rimbaud, Paul Verlaine, Stéphane Mallarmé;
Littérature, Qui a écrit A la recherche du temps perdu ?, Marcel Proust, Jean-Paul Sartre, Albert Camus, André Gide;
Littérature, Qui a écrit L'Etranger ?, Albert Camus, Jean-Paul Sartre, Simone de Beauvoir, Boris Vian;
Littérature, Qui a écrit La Peste ?, Albert Camus, Jean-Paul Sartre, Malraux, Giono;
Littérature, Qui a écrit La Nausée ?, Jean-Paul Sartre, Albert Camus, Samuel Beckett, Eugène Ionesco;
Littérature, Qui a écrit En attendant Godot ?, Samuel Beckett, Eugène Ionesco, Jean Genet, Arthur Adamov;
Littérature, Qui a écrit La Cantatrice chauve ?, Eugène Ionesco, Samuel Beckett, Jean Anouilh, Jean Cocteau;
Littérature, Qui a écrit Antigone (1944) ?, Jean Anouilh, Sophocle, Jean Cocteau, Jean Giraudoux;
Littérature, Qui a écrit Les Justes ?, Albert Camus, Jean-Paul Sartre, Malraux, Mauriac;
Littérature, Qui a écrit Voyage au bout de la nuit ?, Louis-Ferdinand Céline, Marcel Proust, André Malraux, Jean Giono;
Littérature, Qui a écrit L'Ecume des jours ?, Boris Vian, Raymond Queneau, Georges Perec, Italo Calvino;
Littérature, Qui a écrit Zazie dans le métro ?, Raymond Queneau, Boris Vian, Georges Perec, Samuel Beckett;
Littérature, Qui a écrit La Vie mode d'emploi ?, Georges Perec, Italo Calvino, Raymond Queneau, Umberto Eco;
Littérature, Qui a écrit Le Nom de la rose ?, Umberto Eco, Italo Calvino, Dario Fo, Alberto Moravia;
Littérature, Qui a écrit Cent ans de solitude ?, Gabriel Garcia Marquez, Mario Vargas Llosa, Jorge Luis Borges, Pablo Neruda;
Littérature, Qui a écrit Pedro Paramo ?, Juan Rulfo, Gabriel Garcia Marquez, Carlos Fuentes, Octavio Paz;
Littérature, Qui a écrit La Maison aux esprits ?, Isabel Allende, Laura Esquivel, Julia Alvarez, Gabriela Mistral;
Littérature, Qui a écrit L'Insoutenable légèreté de l'être ?, Milan Kundera, Franz Kafka, Vaclav Havel, Jaroslav Hasek;
Littérature, Qui a écrit Le Procès ?, Franz Kafka, Stefan Zweig, Robert Musil, Thomas Mann;
Littérature, Qui a écrit La Métamorphose ?, Franz Kafka, Stefan Zweig, Thomas Mann, Hermann Hesse;
Littérature, Qui a écrit Le Joueur d'échecs ?, Stefan Zweig, Franz Kafka, Thomas Mann, Arthur Schnitzler;
Littérature, Qui a écrit La Montagne magique ?, Thomas Mann, Hermann Hesse, Günter Grass, Heinrich Böll;
Littérature, Qui a écrit Le Loup des steppes ?, Hermann Hesse, Thomas Mann, Stefan Zweig, Robert Walser;
Littérature, Qui a écrit Siddharta ?, Hermann Hesse, Thomas Mann, Stefan Zweig, Franz Kafka;
Littérature, Qui a écrit Le Tambour ?, Günter Grass, Heinrich Böll, Patrick Süskind, Bernhard Schlink;
Littérature, Qui a écrit Le Parfum ?, Patrick Süskind, Günter Grass, Heinrich Böll, Stefan Zweig;
Littérature, Qui a écrit Le Liseur ?, Bernhard Schlink, Patrick Süskind, Günter Grass, Daniel Kehlmann;
Littérature, Qui a écrit Ulysse ?, James Joyce, Virginia Woolf, T.S. Eliot, Ezra Pound;
Littérature, Qui a écrit Mrs Dalloway ?, Virginia Woolf, James Joyce, Katherine Mansfield, E.M. Forster;
Littérature, Qui a écrit Gatsby le Magnifique ?, F. Scott Fitzgerald, Ernest Hemingway, William Faulkner, John Steinbeck;
Littérature, Qui a écrit L'Adieu aux armes ?, Ernest Hemingway, F. Scott Fitzgerald, John Steinbeck, William Faulkner;
Littérature, Qui a écrit Les Raisins de la colère ?, John Steinbeck, Ernest Hemingway, William Faulkner, Mark Twain;
Littérature, Qui a écrit Le Bruit et la Fureur ?, William Faulkner, Ernest Hemingway, John Steinbeck, F. Scott Fitzgerald;
Littérature, Qui a écrit Sur la route ?, Jack Kerouac, Allen Ginsberg, William Burroughs, Charles Bukowski;
Littérature, Qui a écrit Le Festin nu ?, William Burroughs, Jack Kerouac, Allen Ginsberg, Charles Bukowski;
Littérature, Qui a écrit Howl ?, Allen Ginsberg, Jack Kerouac, William Burroughs, Lawrence Ferlinghetti;
Littérature, Qui a écrit Lolita ?, Vladimir Nabokov, Mikhail Boulgakov, Boris Pasternak, Alexandre Soljenitsyne;
Littérature, Qui a écrit Le Maître et Marguerite ?, Mikhail Boulgakov, Vladimir Nabokov, Boris Pasternak, Fiodor Dostoïevski;
Littérature, Qui a écrit Le Docteur Jivago ?, Boris Pasternak, Mikhail Boulgakov, Vladimir Nabokov, Léon Tolstoï;
Littérature, Qui a écrit L'Archipel du Goulag ?, Alexandre Soljenitsyne, Boris Pasternak, Mikhail Boulgakov, Léon Tolstoï;
Littérature, Qui a écrit Crime et Châtiment ?, Fiodor Dostoïevski, Léon Tolstoï, Anton Tchekhov, Ivan Tourgueniev;
Littérature, Qui a écrit Les Frères Karamazov ?, Fiodor Dostoïevski, Léon Tolstoï, Anton Tchekhov, Nicolas Gogol;
Littérature, Qui a écrit Guerre et Paix ?, Léon Tolstoï, Fiodor Dostoïevski, Anton Tchekhov, Ivan Gontcharov;
Littérature, Qui a écrit Anna Karénine ?, Léon Tolstoï, Fiodor Dostoïevski, Anton Tchekhov, Ivan Tourgueniev;
Littérature, Qui a écrit Les Ames mortes ?, Nicolas Gogol, Léon Tolstoï, Fiodor Dostoïevski, Anton Tchekhov;
Littérature, Qui a écrit La Cerisaie ?, Anton Tchekhov, Léon Tolstoï, Fiodor Dostoïevski, Nicolas Gogol;
Art, Qui a peint La Nuit étoilée ?, Vincent van Gogh, Paul Gauguin, Henri Matisse, Claude Monet;
Art, Qui a peint Les Tournesols ?, Vincent van Gogh, Paul Gauguin, Claude Monet, Pierre-Auguste Renoir;
Art, Qui a peint Le Déjeuner sur l'herbe ?, Edouard Manet, Claude Monet, Pierre-Auguste Renoir, Edgar Degas;
Art, Qui a peint Olympia ?, Edouard Manet, Claude Monet, Pierre-Auguste Renoir, Edgar Degas;
Art, Qui a peint Impression soleil levant ?, Claude Monet, Edouard Manet, Pierre-Auguste Renoir, Camille Pissarro;
Art, Qui a peint La série des Cathédrales de Rouen ?, Claude Monet, Pierre-Auguste Renoir, Alfred Sisley, Camille Pissarro;
Art, Qui a peint Le Bal du moulin de la Galette ?, Pierre-Auguste Renoir, Claude Monet, Edouard Manet, Edgar Degas;
Art, Qui a peint La classe de danse ?, Edgar Degas, Pierre-Auguste Renoir, Claude Monet, Henri de Toulouse-Lautrec;
Art, Qui a peint Un dimanche après-midi à l'île de la Grande Jatte ?, Georges Seurat, Paul Signac, Camille Pissarro, Vincent van Gogh;
Art, Qui a peint Les Joueurs de cartes ?, Paul Cézanne, Vincent van Gogh, Paul Gauguin, Henri Matisse;
Art, Qui a peint La Montagne Sainte-Victoire ?, Paul Cézanne, Vincent van Gogh, Claude Monet, Paul Gauguin;
Art, Qui a peint D'où venons-nous ? Que sommes-nous ? Où allons-nous ? ?, Paul Gauguin, Vincent van Gogh, Paul Cézanne, Henri Matisse;
Art, Qui a peint La Danse ?, Henri Matisse, Pablo Picasso, Georges Braque, André Derain;
Art, Qui a peint La Femme au chapeau ?, Henri Matisse, André Derain, Maurice de Vlaminck, Pablo Picasso;
Art, Qui a peint Les Demoiselles d'Avignon ?, Pablo Picasso, Georges Braque, Juan Gris, Fernand Léger;
Art, Qui a peint Guernica ?, Pablo Picasso, Salvador Dali, Joan Miro, Francisco de Goya;
Art, Qui a peint La Persistance de la mémoire ?, Salvador Dali, René Magritte, Joan Miro, Max Ernst;
Art, Qui a peint Le Fils de l'homme ?, René Magritte, Salvador Dali, Joan Miro, Max Ernst;
Art, Qui a peint Le Carnaval d'Arlequin ?, Joan Miro, Salvador Dali, René Magritte, Max Ernst;
Art, Qui a peint Composition en rouge bleu et jaune ?, Piet Mondrian, Wassily Kandinsky, Kazimir Malevitch, Paul Klee;
Art, Qui a peint Jaune rouge bleu ?, Wassily Kandinsky, Piet Mondrian, Kazimir Malevitch, Paul Klee;
Art, Qui a peint Carré blanc sur fond blanc ?, Kazimir Malevitch, Wassily Kandinsky, Piet Mondrian, Paul Klee;
Art, Qui a peint Senecio ?, Paul Klee, Wassily Kandinsky, Piet Mondrian, Kazimir Malevitch;
Art, Qui a peint Autumn Rhythm (Number 30) ?, Jackson Pollock, Mark Rothko, Willem de Kooning, Barnett Newman;
Art, Qui a peint Orange and Yellow ?, Mark Rothko, Jackson Pollock, Willem de Kooning, Barnett Newman;
Art, Qui a peint Woman I ?, Willem de Kooning, Jackson Pollock, Mark Rothko, Barnett Newman;
Art, Qui a peint Campbell's Soup Cans ?, Andy Warhol, Roy Lichtenstein, Tom Wesselmann, James Rosenquist;
Art, Qui a peint Whaam! ?, Roy Lichtenstein, Andy Warhol, Tom Wesselmann, James Rosenquist;
Art, Qui a peint Radiant Baby ?, Keith Haring, Jean-Michel Basquiat, Andy Warhol, Roy Lichtenstein;
Art, Qui a peint Irony of Negro Policeman ?, Jean-Michel Basquiat, Keith Haring, Andy Warhol, Roy Lichtenstein;
Art, Qui a sculpté Le Penseur ?, Auguste Rodin, Camille Claudel, Alberto Giacometti, Henry Moore;
Art, Qui a sculpté Le Baiser ?, Auguste Rodin, Camille Claudel, Constantin Brancusi, Alberto Giacometti;
Art, Qui a sculpté L'Age d'airain ?, Auguste Rodin, Camille Claudel, Aristide Maillol, Antoine Bourdelle;
Art, Qui a sculpté L'Abandon ?, Camille Claudel, Auguste Rodin, Aristide Maillol, Antoine Bourdelle;
Art, Qui a sculpté L'Homme qui marche ?, Alberto Giacometti, Auguste Rodin, Henry Moore, Constantin Brancusi;
Art, Qui a sculpté Le Coq ?, Constantin Brancusi, Alberto Giacometti, Henry Moore, Alexander Calder;
Art, Qui a sculpté Reclining Figure ?, Henry Moore, Alberto Giacometti, Alexander Calder, Barbara Hepworth;
Art, Qui a inventé les Mobiles ?, Alexander Calder, Henry Moore, Alberto Giacometti, Jean Tinguely;
Art, Qui a créé la Fontaine Stravinsky à Paris ?, Jean Tinguely et Niki de Saint Phalle, Alexander Calder, Henry Moore, Alberto Giacometti;
Art, Qui a créé les Nanas ?, Niki de Saint Phalle, Louise Bourgeois, Barbara Hepworth, Camille Claudel;
Art, Qui a créé Maman (l'araignée géante) ?, Louise Bourgeois, Niki de Saint Phalle, Barbara Hepworth, Yayoi Kusama;
Musique, Qui a composé Le Messie ?, Haendel, Bach, Vivaldi, Purcell;
Musique, Qui a composé Le Clavier bien tempéré ?, Bach, Haendel, Vivaldi, Scarlatti;
Musique, Qui a composé Les Quatre Saisons ?, Vivaldi, Bach, Haendel, Corelli;
Musique, Qui a composé La Flûte enchantée ?, Mozart, Beethoven, Haydn, Schubert;
Musique, Qui a composé Don Giovanni ?, Mozart, Beethoven, Haydn, Rossini;
Musique, Qui a composé Les Noces de Figaro ?, Mozart, Beethoven, Haydn, Rossini;
Musique, Qui a composé La 5ème Symphonie ?, Beethoven, Mozart, Haydn, Schubert;
Musique, Qui a composé La 9ème Symphonie ?, Beethoven, Mozart, Schubert, Brahms;
Musique, Qui a composé La Symphonie Héroïque ?, Beethoven, Mozart, Haydn, Schubert;
Musique, Qui a composé La Symphonie Inachevée ?, Schubert, Beethoven, Mozart, Schumann;
Musique, Qui a composé Le Roi des aulnes ?, Schubert, Schumann, Brahms, Wolf;
Musique, Qui a composé Carnaval ?, Schumann, Schubert, Brahms, Chopin;
Musique, Qui a composé Les Nocturnes ?, Chopin, Liszt, Schumann, Brahms;
Musique, Qui a composé Les Etudes d'exécution transcendante ?, Liszt, Chopin, Schumann, Brahms;
Musique, Qui a composé Ein deutsches Requiem ?, Brahms, Beethoven, Mozart, Verdi;
Musique, Qui a composé La Traviata ?, Verdi, Puccini, Rossini, Donizetti;
Musique, Qui a composé Rigoletto ?, Verdi, Puccini, Rossini, Bellini;
Musique, Qui a composé Tosca ?, Puccini, Verdi, Rossini, Leoncavallo;
Musique, Qui a composé La Bohème ?, Puccini, Verdi, Bizet, Massenet;
Musique, Qui a composé Madame Butterfly ?, Puccini, Verdi, Bizet, Wagner;
Musique, Qui a composé Carmen ?, Bizet, Massenet, Gounod, Berlioz;
Musique, Qui a composé Faust (opéra) ?, Gounod, Bizet, Massenet, Berlioz;
Musique, Qui a composé Manon ?, Massenet, Bizet, Gounod, Debussy;
Musique, Qui a composé La Symphonie fantastique ?, Berlioz, Bizet, Gounod, Debussy;
Musique, Qui a composé Prélude à l'après-midi d'un faune ?, Debussy, Ravel, Fauré, Saint-Saëns;
Musique, Qui a composé Boléro ?, Ravel, Debussy, Fauré, Saint-Saëns;
Musique, Qui a composé Le Carnaval des animaux ?, Saint-Saëns, Debussy, Ravel, Fauré;
Musique, Qui a composé Pavane (op. 50) ?, Fauré, Ravel, Debussy, Saint-Saëns;
Musique, Qui a composé Le Sacre du printemps ?, Stravinsky, Prokofiev, Chostakovitch, Rimski-Korsakov;
Musique, Qui a composé Pierre et le Loup ?, Prokofiev, Stravinsky, Chostakovitch, Tchaïkovski;
Musique, Qui a composé Roméo et Juliette (ballet) ?, Prokofiev, Tchaïkovski, Stravinsky, Chostakovitch;
Musique, Qui a composé La Symphonie n°7 'Leningrad' ?, Chostakovitch, Prokofiev, Stravinsky, Tchaïkovski;
Musique, Qui a composé Le Lac des cygnes ?, Tchaïkovski, Prokofiev, Stravinsky, Rimski-Korsakov;
Musique, Qui a composé Casse-Noisette ?, Tchaïkovski, Prokofiev, Stravinsky, Rimski-Korsakov;
